# l, t, x, y
2 -1.8460 0.6930 0.5300
2 -1.8620 0.6961 0.5300
2 -1.8780 0.6991 0.5300
2 -1.8860 0.6991 0.5331
2 -1.8940 0.7022 0.5331
2 -1.9100 0.7022 0.5362
2 -1.9180 0.7053 0.5362
2 -1.9261 0.7083 0.5362
2 -1.9340 0.7114 0.5392
2 -1.9500 0.7114 0.5423
2 -1.9580 0.7145 0.5423
2 -1.9662 0.7175 0.5423
2 -1.9820 0.7206 0.5453
2 -2.0060 0.7237 0.5453
2 -2.0220 0.7237 0.5484
2 -2.0300 0.7267 0.5484
2 -2.0460 0.7298 0.5515
2 -2.0619 0.7328 0.5515
2 -2.0700 0.7328 0.5545
2 -2.0779 0.7359 0.5545
2 -2.0940 0.7359 0.5576
2 -2.1100 0.7390 0.5576
2 -2.1341 0.7420 0.5607
2 -2.1420 0.7451 0.5607
2 -2.1499 0.7451 0.5637
2 -2.1579 0.7482 0.5668
2 -2.1740 0.7512 0.5668
2 -2.1821 0.7512 0.5699
2 -2.1980 0.7543 0.5760
2 -2.2060 0.7574 0.5760
2 -2.2140 0.7604 0.5821
2 -2.2220 0.7635 0.5821
2 -2.2300 0.7635 0.5852
2 -2.2380 0.7665 0.5882
2 -2.2460 0.7696 0.5913
2 -2.2540 0.7696 0.5944
2 -2.2620 0.7727 0.5974
2 -2.2781 0.7727 0.6005
2 -2.2860 0.7757 0.6036
2 -2.2940 0.7757 0.6066
2 -2.3020 0.7757 0.6097
2 -2.3100 0.7788 0.6158
2 -2.3181 0.7788 0.6189
2 -2.3260 0.7819 0.6250
2 -2.3340 0.7849 0.6250
2 -2.3420 0.7849 0.6281
2 -2.3500 0.7880 0.6342
2 -2.3663 0.7911 0.6373
2 -2.3741 0.7911 0.6434
2 -2.3819 0.7941 0.6464
2 -2.3901 0.7941 0.6495
2 -2.3979 0.7972 0.6526
2 -2.4141 0.8002 0.6556
2 -2.4220 0.8002 0.6587
2 -2.4300 0.8002 0.6618
2 -2.4380 0.8002 0.6648
2 -2.4459 0.8002 0.6679
2 -2.4540 0.8033 0.6679
2 -2.4620 0.8033 0.6710
2 -2.4700 0.8064 0.6740
2 -2.4779 0.8064 0.6771
2 -2.4862 0.8064 0.6801
2 -2.4939 0.8094 0.6832
2 -2.5021 0.8125 0.6893
2 -2.5100 0.8125 0.6924
2 -2.5179 0.8156 0.6955
2 -2.5259 0.8186 0.7016
2 -2.5340 0.8186 0.7047
2 -2.5419 0.8217 0.7108
2 -2.5580 0.8248 0.7138
2 -2.5659 0.8278 0.7200
2 -2.5820 0.8309 0.7230
2 -2.5899 0.8309 0.7261
2 -2.5980 0.8339 0.7292
2 -2.6060 0.8339 0.7322
2 -2.6140 0.8370 0.7353
2 -2.6301 0.8370 0.7384
2 -2.6380 0.8401 0.7384
2 -2.6460 0.8401 0.7414
2 -2.6540 0.8431 0.7445
2 -2.6620 0.8431 0.7475
