# l, t, x, y
1 -2.7183 0.5888 0.5637
1 -2.7262 0.5888 0.5668
1 -2.7343 0.5919 0.5699
1 -2.7423 0.5919 0.5729
1 -2.7505 0.5950 0.5760
1 -2.7582 0.5980 0.5790
1 -2.7663 0.5980 0.5821
1 -2.7743 0.5980 0.5852
1 -2.7903 0.6011 0.5882
1 -2.8066 0.6042 0.5944
1 -2.8142 0.6072 0.5944
1 -2.8222 0.6103 0.5974
1 -2.8303 0.6134 0.6005
1 -2.8463 0.6164 0.6036
1 -2.8543 0.6195 0.6036
1 -2.8623 0.6225 0.6066
1 -2.8703 0.6256 0.6097
1 -2.8783 0.6287 0.6097
1 -2.8863 0.6348 0.6127
1 -2.8943 0.6379 0.6158
1 -2.9022 0.6409 0.6158
1 -2.9103 0.6471 0.6158
1 -2.9183 0.6501 0.6158
1 -2.9262 0.6532 0.6158
1 -2.9343 0.6593 0.6189
1 -2.9422 0.6624 0.6189
1 -2.9503 0.6685 0.6189
1 -2.9583 0.6716 0.6189
1 -2.9663 0.6746 0.6189
1 -2.9743 0.6777 0.6189
1 -2.9823 0.6808 0.6189
1 -3.0304 0.6838 0.6189
1 -3.0382 0.6869 0.6189
1 -3.0542 0.6900 0.6189
1 -3.0783 0.6930 0.6189
1 -3.0862 0.6991 0.6158
1 -3.0942 0.7022 0.6127
1 -3.1023 0.7114 0.6097
1 -3.1103 0.7145 0.6097
1 -3.1183 0.7175 0.6097
1 -3.1263 0.7206 0.6066
1 -3.1343 0.7237 0.6066
1 -3.1503 0.7267 0.6036
1 -3.1584 0.7298 0.6036
1 -3.1663 0.7328 0.6036
1 -3.1743 0.7359 0.6036
1 -3.1904 0.7390 0.6036
1 -3.1983 0.7451 0.6005
1 -3.2063 0.7482 0.6005
1 -3.2143 0.7543 0.5974
1 -3.2223 0.7574 0.5974
1 -3.2303 0.7604 0.5974
1 -3.2382 0.7665 0.5974
1 -3.2462 0.7696 0.5974
1 -3.2542 0.7727 0.5944
1 -3.2622 0.7819 0.5944
1 -3.2702 0.7849 0.5944
1 -3.2782 0.7911 0.5944
1 -3.2862 0.7941 0.5944
1 -3.2943 0.7972 0.5944
1 -3.3023 0.8002 0.5944
1 -3.3103 0.8033 0.5944
1 -3.3263 0.8094 0.5944
1 -3.3347 0.8125 0.5944
